GeneID	GeneSymbol	Alias	Links	Cytoband	FullName	GeneType
25828	TXN2	COXPD29|MT-TRX|MTRX|TRX2|TXN	MIM:609063|HGNC:HGNC:17772|Ensembl:ENSG00000100348|Vega:OTTHUMG00000150596	22q12.3	thioredoxin 2	protein-coding
25803	SPDEF	PDEF|bA375E1.3	MIM:608144|HGNC:HGNC:17257|Ensembl:ENSG00000124664|Vega:OTTHUMG00000014548	6p21.31	SAM pointed domain containing ETS transcription factor	protein-coding
25794	FSCN2	RFSN|RP30	MIM:607643|HGNC:HGNC:3960|Ensembl:ENSG00000186765|Vega:OTTHUMG00000167477	17q25.3	fascin actin-bundling protein 2, retinal	protein-coding
25776	CBY1	C22orf2|CBY|HS508I15A|PGEA1|PIGEA-14|PIGEA14|arb1	MIM:607757|HGNC:HGNC:1307|Ensembl:ENSG00000100211|Vega:OTTHUMG00000150990	22q13.1	chibby family member 1, beta catenin antagonist	protein-coding
253782	CERS6	CERS5|LASS6	MIM:615336|HGNC:HGNC:23826|Ensembl:ENSG00000172292|Vega:OTTHUMG00000132183	2q24.3	ceramide synthase 6	protein-coding
2494	NR5A2	B1F|B1F2|CPF|FTF|FTZ-F1|FTZ-F1beta|LRH-1|LRH1|hB1F-2	MIM:604453|HGNC:HGNC:7984|Ensembl:ENSG00000116833|Vega:OTTHUMG00000035635	1q32.1	nuclear receptor subfamily 5 group A member 2	protein-coding
2492	FSHR	FSHR1|FSHRO|LGR1|ODG1	MIM:136435|HGNC:HGNC:3969|Ensembl:ENSG00000170820|Vega:OTTHUMG00000129259	2p16.3	follicle stimulating hormone receptor	protein-coding
246778	IL27	IL-27|IL-27A|IL27A|IL27p28|IL30|p28	MIM:608273|HGNC:HGNC:19157|Ensembl:ENSG00000197272|Vega:OTTHUMG00000097023	16p12.1-p11.2	interleukin 27	protein-coding
23613	ZMYND8	PRKCBP1|PRO2893|RACK7	MIM:615713|HGNC:HGNC:9397|Ensembl:ENSG00000101040|Vega:OTTHUMG00000032667	20q13.12	zinc finger MYND-type containing 8	protein-coding
23582	CCNDBP1	DIP1|GCIP|HHM	MIM:607089|HGNC:HGNC:1587|Ensembl:ENSG00000166946|Vega:OTTHUMG00000130703	15q15.2	cyclin D1 binding protein 1	protein-coding
23569	PADI4	PAD|PAD4|PADI5|PDI4|PDI5	MIM:605347|HGNC:HGNC:18368|Ensembl:ENSG00000159339|Vega:OTTHUMG00000002371	1p36.13	peptidyl arginine deiminase 4	protein-coding
23531	MMD	MMA|MMD1|PAQR11	MIM:604467|HGNC:HGNC:7153|Ensembl:ENSG00000108960|Vega:OTTHUMG00000177845	17q22	monocyte to macrophage differentiation associated	protein-coding
23513	SCRIB	CRIB1|SCRB1|SCRIB1|Vartul	MIM:607733|HGNC:HGNC:30377|Ensembl:ENSG00000180900|Vega:OTTHUMG00000165154	8q24.3	scribbled planar cell polarity protein	protein-coding
23512	SUZ12	CHET9|JJAZ1	MIM:606245|HGNC:HGNC:17101|Ensembl:ENSG00000178691|Vega:OTTHUMG00000132813	17q11.2	SUZ12 polycomb repressive complex 2 subunit	protein-coding
23385	NCSTN	ATAG1874	MIM:605254|HGNC:HGNC:17091|Ensembl:ENSG00000162736|Vega:OTTHUMG00000033110	1q23.2	nicastrin	protein-coding
23365	ARHGEF12	LARG|PRO2792	MIM:604763|HGNC:HGNC:14193|Ensembl:ENSG00000196914|Vega:OTTHUMG00000166143	11q23.3	Rho guanine nucleotide exchange factor 12	protein-coding
23327	NEDD4L	NEDD4-2|NEDD4.2|PVNH7|RSP5|hNEDD4-2	MIM:606384|HGNC:HGNC:7728|Ensembl:ENSG00000049759|Vega:OTTHUMG00000179875	18q21.31	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase	protein-coding
2332	FMR1	FMRP|FRAXA|POF|POF1	MIM:309550|HGNC:HGNC:3775|Ensembl:ENSG00000102081|Vega:OTTHUMG00000022606	Xq27.3	fragile X mental retardation 1	protein-coding
23265	EXOC7	2-5-3p|BLOM4|EX070|EXO70|EXOC1|Exo70p|YJL085W	MIM:608163|HGNC:HGNC:23214|Ensembl:ENSG00000182473|Vega:OTTHUMG00000150720	17q25.1	exocyst complex component 7	protein-coding
2321	FLT1	FLT|FLT-1|VEGFR-1|VEGFR1	MIM:165070|HGNC:HGNC:3763|Ensembl:ENSG00000102755|Vega:OTTHUMG00000016648	13q12.3	fms related tyrosine kinase 1	protein-coding
2316	FLNA	ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD	MIM:300017|HGNC:HGNC:3754|Ensembl:ENSG00000196924|Vega:OTTHUMG00000022712	Xq28	filamin A	protein-coding
23135	KDM6B	JMJD3	MIM:611577|HGNC:HGNC:29012|Ensembl:ENSG00000132510|Vega:OTTHUMG00000178021	17p13.1	lysine demethylase 6B	protein-coding
23129	PLXND1	PLEXD1	MIM:604282|HGNC:HGNC:9107|Ensembl:ENSG00000004399|Vega:OTTHUMG00000159547	3q22.1	plexin D1	protein-coding
23089	PEG10	EDR|HB-1|MEF3L|Mar2|Mart2|RGAG3|RTL2|SIRH1	MIM:609810|HGNC:HGNC:14005|Ensembl:ENSG00000242265|Vega:OTTHUMG00000155578	7q21.3	paternally expressed 10	protein-coding
22938	SNW1	Bx42|FUN20|NCOA-62|PRPF45|Prp45|SKIIP|SKIP|SKIP1	MIM:603055|HGNC:HGNC:16696|Ensembl:ENSG00000100603|Vega:OTTHUMG00000171527	14q24.3	SNW domain containing 1	protein-coding
229	ALDOB	ALDB|ALDO2	MIM:612724|HGNC:HGNC:417|Ensembl:ENSG00000136872|Vega:OTTHUMG00000020378	9q31.1	aldolase, fructose-bisphosphate B	protein-coding
22897	CEP164	NPHP15	MIM:614848|HGNC:HGNC:29182|Ensembl:ENSG00000110274|Vega:OTTHUMG00000167070	11q23.3	centrosomal protein 164	protein-coding
2289	FKBP5	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	MIM:602623|HGNC:HGNC:3721|Ensembl:ENSG00000096060|Vega:OTTHUMG00000014576	6p21.31	FK506 binding protein 5	protein-coding
22822	PHLDA1	DT1P1B11|PHRIP|TDAG51	MIM:605335|HGNC:HGNC:8933|Ensembl:ENSG00000139289|Vega:OTTHUMG00000169783	12q21.2	pleckstrin homology like domain family A member 1	protein-coding
22803	XRN2	-	MIM:608851|HGNC:HGNC:12836|Ensembl:ENSG00000088930|Vega:OTTHUMG00000032025	20p11.22	5'-3' exoribonuclease 2	protein-coding
2274	FHL2	AAG11|DRAL|FHL-2|SLIM-3|SLIM3	MIM:602633|HGNC:HGNC:3703|Ensembl:ENSG00000115641|Vega:OTTHUMG00000153120	2q12.2	four and a half LIM domains 2	protein-coding
2273	FHL1	FHL-1|FHL1A|FHL1B|FLH1A|KYOT|RBMX1A|RBMX1B|SLIM|SLIM-1|SLIM1|SLIMMER|XMPMA	MIM:300163|HGNC:HGNC:3702|Ensembl:ENSG00000022267|Vega:OTTHUMG00000022504	Xq26.3	four and a half LIM domains 1	protein-coding
222663	SCUBE3	CEGF3	MIM:614708|HGNC:HGNC:13655|Ensembl:ENSG00000146197|Vega:OTTHUMG00000014562	6p21.31	signal peptide, CUB domain and EGF like domain containing 3	protein-coding
2220	FCN2	EBP-37|FCNL|P35|ficolin-2	MIM:601624|HGNC:HGNC:3624|Ensembl:ENSG00000160339|Vega:OTTHUMG00000020892	9q34.3	ficolin 2	protein-coding
220930	ZEB1-AS1	-	MIM:616915|HGNC:HGNC:42354	10p11.22	ZEB1 antisense RNA 1	ncRNA
2203	FBP1	FBP	MIM:611570|HGNC:HGNC:3606|Ensembl:ENSG00000165140|Vega:OTTHUMG00000020268	9q22.32	fructose-bisphosphatase 1	protein-coding
2194	FASN	FAS|OA-519|SDR27X1	MIM:600212|HGNC:HGNC:3594|Ensembl:ENSG00000169710|Vega:OTTHUMG00000178527	17q25.3	fatty acid synthase	protein-coding
2192	FBLN1	FBLN|FIBL1	MIM:135820|HGNC:HGNC:3600|Ensembl:ENSG00000077942|Vega:OTTHUMG00000151340	22q13.31	fibulin 1	protein-coding
216	ALDH1A1	ALDC|ALDH-E1|ALDH1|ALDH11|HEL-9|HEL-S-53e|HEL12|PUMB1|RALDH1	MIM:100640|HGNC:HGNC:402|Ensembl:ENSG00000165092|Vega:OTTHUMG00000020019	9q21.13	aldehyde dehydrogenase 1 family member A1	protein-coding
2152	F3	CD142|TF|TFA	MIM:134390|HGNC:HGNC:3541|Ensembl:ENSG00000117525|Vega:OTTHUMG00000010716	1p21.3	coagulation factor III, tissue factor	protein-coding
2151	F2RL2	PAR-3|PAR3	MIM:601919|HGNC:HGNC:3539|Ensembl:ENSG00000164220|Vega:OTTHUMG00000102119	5q13.3	coagulation factor II thrombin receptor like 2	protein-coding
2147	F2	PT|RPRGL2|THPH1	MIM:176930|HGNC:HGNC:3535|Ensembl:ENSG00000180210|Vega:OTTHUMG00000150344	11p11.2	coagulation factor II, thrombin	protein-coding
2115	ETV1	ER81	MIM:600541|HGNC:HGNC:3490|Ensembl:ENSG00000006468|Vega:OTTHUMG00000152403	7p21.2	ETS variant 1	protein-coding
2114	ETS2	ETS2IT1	MIM:164740|HGNC:HGNC:3489|Ensembl:ENSG00000157557|Vega:OTTHUMG00000090769	21q22.2	ETS proto-oncogene 2, transcription factor	protein-coding
2113	ETS1	ETS-1|EWSR2|c-ets-1|p54	MIM:164720|HGNC:HGNC:3488|Ensembl:ENSG00000134954|Vega:OTTHUMG00000165799	11q24.3	ETS proto-oncogene 1, transcription factor	protein-coding
2103	ESRRB	DFNB35|ERR2|ERRb|ESRL2|NR3B2	MIM:602167|HGNC:HGNC:3473|Ensembl:ENSG00000119715|Vega:OTTHUMG00000160457	14q24.3	estrogen related receptor beta	protein-coding
210	ALAD	ALADH|PBGS	MIM:125270|HGNC:HGNC:395|Ensembl:ENSG00000148218|Vega:OTTHUMG00000020522	9q32	aminolevulinate dehydratase	protein-coding
2081	ERN1	IRE1|IRE1P|IRE1a|hIRE1p	MIM:604033|HGNC:HGNC:3449|Ensembl:ENSG00000178607|Vega:OTTHUMG00000178879	17q23.3	endoplasmic reticulum to nucleus signaling 1	protein-coding
2077	ERF	CHYTS|CRS4|PE-2|PE2	MIM:611888|HGNC:HGNC:3444|Ensembl:ENSG00000105722|Vega:OTTHUMG00000182788	19q13.2	ETS2 repressor factor	protein-coding
2049	EPHB3	EK2|ETK2|HEK2|TYRO6	MIM:601839|HGNC:HGNC:3394|Ensembl:ENSG00000182580|Vega:OTTHUMG00000156710	3q27.1	EPH receptor B3	protein-coding
2046	EPHA8	EEK|EK3|HEK3	MIM:176945|HGNC:HGNC:3391|Ensembl:ENSG00000070886|Vega:OTTHUMG00000002892	1p36.12	EPH receptor A8	protein-coding
2043	EPHA4	HEK8|SEK|TYRO1	MIM:602188|HGNC:HGNC:3388|Ensembl:ENSG00000116106|Vega:OTTHUMG00000133142	2q36.1	EPH receptor A4	protein-coding
2033	EP300	KAT3B|RSTS2|p300	MIM:602700|HGNC:HGNC:3373|Ensembl:ENSG00000100393|Vega:OTTHUMG00000150937	22q13.2	E1A binding protein p300	protein-coding
2023	ENO1	ENO1L1|HEL-S-17|MPB1|NNE|PPH	MIM:172430|HGNC:HGNC:3350|Ensembl:ENSG00000074800|Vega:OTTHUMG00000001773	1p36.23	enolase 1	protein-coding
2022	ENG	END|HHT1|ORW1	MIM:131195|HGNC:HGNC:3349|Ensembl:ENSG00000106991|Vega:OTTHUMG00000020723	9q34.11	endoglin	protein-coding
2014	EMP3	YMP	MIM:602335|HGNC:HGNC:3335|Ensembl:ENSG00000142227|Vega:OTTHUMG00000183196	19q13.33	epithelial membrane protein 3	protein-coding
200933	FBXO45	Fbx45	MIM:609112|HGNC:HGNC:29148|Ensembl:ENSG00000174013|Vega:OTTHUMG00000155571	3q29	F-box protein 45	protein-coding
200916	RPL22L1	-	HGNC:HGNC:27610|Ensembl:ENSG00000163584|Vega:OTTHUMG00000158957	3q26.2	ribosomal protein L22 like 1	protein-coding
2004	ELK3	ERP|NET|SAP-2|SAP2	MIM:600247|HGNC:HGNC:3325|Ensembl:ENSG00000111145|Vega:OTTHUMG00000170364	12q23.1	ELK3, ETS transcription factor	protein-coding
2002	ELK1	-	MIM:311040|HGNC:HGNC:3321|Ensembl:ENSG00000126767|Vega:OTTHUMG00000021452	Xp11.23	ELK1, ETS transcription factor	protein-coding
199974	CYP4Z1	CYP4A20	HGNC:HGNC:20583|Ensembl:ENSG00000186160|Vega:OTTHUMG00000008019	1p33	cytochrome P450 family 4 subfamily Z member 1	protein-coding
1994	ELAVL1	ELAV1|HUR|Hua|MelG	MIM:603466|HGNC:HGNC:3312|Ensembl:ENSG00000066044|Vega:OTTHUMG00000182470	19p13.2	ELAV like RNA binding protein 1	protein-coding
1984	EIF5A	EIF-5A|EIF5A1|eIF5AI	MIM:600187|HGNC:HGNC:3300|Ensembl:ENSG00000132507|Vega:OTTHUMG00000102197	17p13.1	eukaryotic translation initiation factor 5A	protein-coding
1981	EIF4G1	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	MIM:600495|HGNC:HGNC:3296|Ensembl:ENSG00000114867|Vega:OTTHUMG00000156784	3q27.1	eukaryotic translation initiation factor 4 gamma 1	protein-coding
1977	EIF4E	AUTS19|CBP|EIF4E1|EIF4EL1|EIF4F|eIF-4E	MIM:133440|HGNC:HGNC:3287|Ensembl:ENSG00000151247|Vega:OTTHUMG00000161090	4q23	eukaryotic translation initiation factor 4E	protein-coding
1965	EIF2S1	EIF-2|EIF-2A|EIF-2alpha|EIF2|EIF2A	MIM:603907|HGNC:HGNC:3265|Ensembl:ENSG00000134001|Vega:OTTHUMG00000029800	14q23.3	eukaryotic translation initiation factor 2 subunit alpha	protein-coding
196475	RMST	LINC00054|NCRMS|NCRNA00054	MIM:607045|HGNC:HGNC:29893|Ensembl:ENSG00000255794	12q23.1|12q21	rhabdomyosarcoma 2 associated transcript (non-protein coding)	ncRNA
1948	EFNB2	EPLG5|HTKL|Htk-L|LERK5	MIM:600527|HGNC:HGNC:3227|Ensembl:ENSG00000125266|Vega:OTTHUMG00000017324	13q33.3	ephrin B2	protein-coding
1936	EEF1D	EF-1D|EF1D|FP1047	MIM:130592|HGNC:HGNC:3211|Ensembl:ENSG00000104529|Vega:OTTHUMG00000165191	8q24.3	eukaryotic translation elongation factor 1 delta	protein-coding
1909	EDNRA	ET-A|ETA|ETA-R|ETAR|ETRA|MFDA|hET-AR	MIM:131243|HGNC:HGNC:3179|Ensembl:ENSG00000151617|Vega:OTTHUMG00000161354	4q31.22-q31.23	endothelin receptor type A	protein-coding
1894	ECT2	ARHGEF31	MIM:600586|HGNC:HGNC:3155|Ensembl:ENSG00000114346|Vega:OTTHUMG00000156762	3q26.31	epithelial cell transforming 2	protein-coding
1856	DVL2	-	MIM:602151|HGNC:HGNC:3086|Ensembl:ENSG00000004975|Vega:OTTHUMG00000102155	17p13.1	dishevelled segment polarity protein 2	protein-coding
185	AGTR1	AG2S|AGTR1B|AT1|AT1AR|AT1B|AT1BR|AT1R|AT2R1|HAT1R	MIM:106165|HGNC:HGNC:336|Ensembl:ENSG00000144891|Vega:OTTHUMG00000159503	3q24	angiotensin II receptor type 1	protein-coding
1789	DNMT3B	ICF|ICF1|M.HsaIIIB	MIM:602900|HGNC:HGNC:2979|Ensembl:ENSG00000088305|Vega:OTTHUMG00000032226	20q11.21	DNA methyltransferase 3 beta	protein-coding
1655	DDX5	G17P1|HLR1|HUMP68|p68	MIM:180630|HGNC:HGNC:2746|Ensembl:ENSG00000108654|Vega:OTTHUMG00000178936	17q23.3	DEAD-box helicase 5	protein-coding
1612	DAPK1	DAPK|ROCO3	MIM:600831|HGNC:HGNC:2674|Ensembl:ENSG00000196730|Vega:OTTHUMG00000020150	9q21.33	death associated protein kinase 1	protein-coding
1577	CYP3A5	CP35|CYPIIIA5|P450PCN3|PCN3	MIM:605325|HGNC:HGNC:2638|Ensembl:ENSG00000106258|Vega:OTTHUMG00000156724	7q22.1	cytochrome P450 family 3 subfamily A member 5	protein-coding
157310	PEBP4	CORK-1|CORK1|GWTM1933|HEL-S-300|PEBP-4|PRO4408|hPEBP4	MIM:612473|HGNC:HGNC:28319|Ensembl:ENSG00000134020|Vega:OTTHUMG00000163749	8p21.3	phosphatidylethanolamine binding protein 4	protein-coding
155061	ZNF746	PARIS	MIM:613914|HGNC:HGNC:21948|Ensembl:ENSG00000181220|Vega:OTTHUMG00000158972	7q36.1	zinc finger protein 746	protein-coding
1545	CYP1B1	ASGD6|CP1B|CYPIB1|GLC3A|P4501B1	MIM:601771|HGNC:HGNC:2597|Ensembl:ENSG00000138061|Vega:OTTHUMG00000100970	2p22.2	cytochrome P450 family 1 subfamily B member 1	protein-coding
152189	CMTM8	CKLFSF8|CKLFSF8-V2	MIM:607891|HGNC:HGNC:19179|Ensembl:ENSG00000170293|Vega:OTTHUMG00000130753	3p22.3	CKLF like MARVEL transmembrane domain containing 8	protein-coding
1464	CSPG4	HMW-MAA|MCSP|MCSPG|MEL-CSPG|MSK16|NG2	MIM:601172|HGNC:HGNC:2466|Ensembl:ENSG00000173546|Vega:OTTHUMG00000142836	15q24.2	chondroitin sulfate proteoglycan 4	protein-coding
1462	VCAN	CSPG2|ERVR|GHAP|PG-M|WGN|WGN1	MIM:118661|HGNC:HGNC:2464|Ensembl:ENSG00000038427|Vega:OTTHUMG00000131321	5q14.2-q14.3	versican	protein-coding
1445	CSK	-	MIM:124095|HGNC:HGNC:2444|Ensembl:ENSG00000103653|Vega:OTTHUMG00000142814	15q24.1	C-terminal Src kinase	protein-coding
1437	CSF2	GMCSF	MIM:138960|HGNC:HGNC:2434|Ensembl:ENSG00000164400|Vega:OTTHUMG00000059637	5q31.1	colony stimulating factor 2	protein-coding
1401	CRP	PTX1	MIM:123260|HGNC:HGNC:2367|Ensembl:ENSG00000132693|Vega:OTTHUMG00000035344	1q23.2	C-reactive protein	protein-coding
1400	CRMP1	CRMP-1|DPYSL1|DRP-1|DRP1|ULIP-3	MIM:602462|HGNC:HGNC:2365|Ensembl:ENSG00000072832|Vega:OTTHUMG00000125489	4p16.2	collapsin response mediator protein 1	protein-coding
139628	FOXR2	FOXN6	MIM:300949|HGNC:HGNC:30469|Ensembl:ENSG00000189299|Vega:OTTHUMG00000021661	Xp11.21	forkhead box R2	protein-coding
1387	CREBBP	CBP|KAT3A|RSTS|RSTS1	MIM:600140|HGNC:HGNC:2348|Ensembl:ENSG00000005339|Vega:OTTHUMG00000129431	16p13.3	CREB binding protein	protein-coding
133	ADM	AM|PAMP	MIM:103275|HGNC:HGNC:259|Ensembl:ENSG00000148926|Vega:OTTHUMG00000165907	11p15.4	adrenomedullin	protein-coding
1316	KLF6	BCD1|CBA1|COPEB|CPBP|GBF|PAC1|ST12|ZF9	MIM:602053|HGNC:HGNC:2235|Ensembl:ENSG00000067082|Vega:OTTHUMG00000017567	10p15.2	Kruppel like factor 6	protein-coding
1296	COL8A2	FECD|FECD1|PPCD|PPCD2	MIM:120252|HGNC:HGNC:2216|Ensembl:ENSG00000171812|Vega:OTTHUMG00000007665	1p34.3	collagen type VIII alpha 2 chain	protein-coding
1295	COL8A1	C3orf7	MIM:120251|HGNC:HGNC:2215|Ensembl:ENSG00000144810|Vega:OTTHUMG00000148669	3q12.1	collagen type VIII alpha 1 chain	protein-coding
128209	KLF17	ZNF393|Zfp393	MIM:609602|HGNC:HGNC:18830|Ensembl:ENSG00000171872|Vega:OTTHUMG00000009664	1p34.1	Kruppel like factor 17	protein-coding
1272	CNTN1	F3|GP135|MYPCN	MIM:600016|HGNC:HGNC:2171|Ensembl:ENSG00000018236|Vega:OTTHUMG00000169362	12q12	contactin 1	protein-coding
124540	MSI2	MSI2H	MIM:607897|HGNC:HGNC:18585|Ensembl:ENSG00000153944|Vega:OTTHUMG00000178398	17q22	musashi RNA binding protein 2	protein-coding
1235	CCR6	BN-1|C-C CKR-6|CC-CKR-6|CCR-6|CD196|CKR-L3|CKRL3|CMKBR6|DCR2|DRY6|GPR29|GPRCY4|STRL22	MIM:601835|HGNC:HGNC:1607|Ensembl:ENSG00000112486|Vega:OTTHUMG00000016015	6q27	C-C motif chemokine receptor 6	protein-coding
1234	CCR5	CC-CKR-5|CCCKR5|CCR-5|CD195|CKR-5|CKR5|CMKBR5|IDDM22	MIM:601373|HGNC:HGNC:1606|Ensembl:ENSG00000160791|Vega:OTTHUMG00000133481	3p21.31	C-C motif chemokine receptor 5 (gene/pseudogene)	protein-coding
1196	CLK2	-	MIM:602989|HGNC:HGNC:2069|Ensembl:ENSG00000176444|Vega:OTTHUMG00000035873	1q22	CDC like kinase 2	protein-coding
116844	LRG1	HMFT1766|LRG	MIM:611289|HGNC:HGNC:29480|Ensembl:ENSG00000171236|Vega:OTTHUMG00000182010	19p13.3	leucine rich alpha-2-glycoprotein 1	protein-coding
1164	CKS2	CKSHS2	MIM:116901|HGNC:HGNC:2000|Ensembl:ENSG00000123975|Vega:OTTHUMG00000020180	9q22.2	CDC28 protein kinase regulatory subunit 2	protein-coding
116071	BATF2	SARI	MIM:614983|HGNC:HGNC:25163|Ensembl:ENSG00000168062|Vega:OTTHUMG00000165633	11q13.1	basic leucine zipper ATF-like transcription factor 2	protein-coding
115908	CTHRC1	-	MIM:610635|HGNC:HGNC:18831|Ensembl:ENSG00000164932|Vega:OTTHUMG00000164887	8q22.3	collagen triple helix repeat containing 1	protein-coding
1153	CIRBP	CIRP	MIM:602649|HGNC:HGNC:1982|Ensembl:ENSG00000099622|Vega:OTTHUMG00000180145	19p13.3	cold inducible RNA binding protein	protein-coding
11343	MGLL	HU-K5|HUK5|MAGL|MGL	MIM:609699|HGNC:HGNC:17038|Ensembl:ENSG00000074416|Vega:OTTHUMG00000159641	3q21.3	monoglyceride lipase	protein-coding
11326	VSIG4	CRIg|Z39IG	MIM:300353|HGNC:HGNC:17032|Ensembl:ENSG00000155659|Vega:OTTHUMG00000021727	Xq12	V-set and immunoglobulin domain containing 4	protein-coding
112399	EGLN3	HIFP4H3|HIFPH3|PHD3	MIM:606426|HGNC:HGNC:14661|Ensembl:ENSG00000129521|Vega:OTTHUMG00000029498	14q13.1	egl-9 family hypoxia inducible factor 3	protein-coding
11187	PKP3	-	MIM:605561|HGNC:HGNC:9025|Ensembl:ENSG00000184363|Vega:OTTHUMG00000119068	11p15.5	plakophilin 3	protein-coding
11186	RASSF1	123F2|NORE2A|RASSF1A|RDA32|REH3P21	MIM:605082|HGNC:HGNC:9882|Ensembl:ENSG00000068028|Vega:OTTHUMG00000149958	3p21.31	Ras association domain family member 1	protein-coding
11167	FSTL1	FRP|FSL1|MIR198|OCC-1|OCC1|tsc36	MIM:605547|HGNC:HGNC:3972|Ensembl:ENSG00000163430|Vega:OTTHUMG00000159440	3q13.33	follistatin like 1	protein-coding
11156	PTP4A3	PRL-3|PRL-R|PRL3	MIM:606449|HGNC:HGNC:9636|Ensembl:ENSG00000184489|Vega:OTTHUMG00000164490	8q24.3	protein tyrosine phosphatase type IVA, member 3	protein-coding
11149	BVES	HBVES|LGMD2X|POP1|POPDC1	MIM:604577|HGNC:HGNC:1152|Ensembl:ENSG00000112276|Vega:OTTHUMG00000015291	6q21	blood vessel epicardial substance	protein-coding
1112	FOXN3	C14orf116|CHES1|PRO1635	MIM:602628|HGNC:HGNC:1928|Ensembl:ENSG00000053254|Vega:OTTHUMG00000170898	14q31.3-q32.11	forkhead box N3	protein-coding
11040	PIM2	-	MIM:300295|HGNC:HGNC:8987|Ensembl:ENSG00000102096|Vega:OTTHUMG00000024132	Xp11.23	Pim-2 proto-oncogene, serine/threonine kinase	protein-coding
10938	EHD1	H-PAST|HPAST1|PAST|PAST1	MIM:605888|HGNC:HGNC:3242|Ensembl:ENSG00000110047|Vega:OTTHUMG00000066832	11q13.1	EH domain containing 1	protein-coding
10891	PPARGC1A	LEM6|PGC-1(alpha)|PGC-1alpha|PGC-1v|PGC1|PGC1A|PPARGC1	MIM:604517|HGNC:HGNC:9237|Ensembl:ENSG00000109819|Vega:OTTHUMG00000097747	4p15.2	PPARG coactivator 1 alpha	protein-coding
10857	PGRMC1	HPR6.6|MPR	MIM:300435|HGNC:HGNC:16090|Ensembl:ENSG00000101856|Vega:OTTHUMG00000022268	Xq24	progesterone receptor membrane component 1	protein-coding
10855	HPSE	HPA|HPA1|HPR1|HPSE1|HSE1	MIM:604724|HGNC:HGNC:5164|Ensembl:ENSG00000173083|Vega:OTTHUMG00000130425	4q21.23	heparanase	protein-coding
10803	CCR9	CC-CKR-9|CDw199|GPR-9-6|GPR28	MIM:604738|HGNC:HGNC:1610|Ensembl:ENSG00000173585|Vega:OTTHUMG00000133450	3p21.31	C-C motif chemokine receptor 9	protein-coding
10797	MTHFD2	NMDMC	MIM:604887|HGNC:HGNC:7434|Ensembl:ENSG00000065911|Vega:OTTHUMG00000129814	2p13.1	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	protein-coding
10765	KDM5B	CT31|JARID1B|PLU-1|PLU1|PPP1R98|PUT1|RBBP2H1A|RBP2-H1	MIM:605393|HGNC:HGNC:18039|Ensembl:ENSG00000117139|Vega:OTTHUMG00000041401	1q32.1	lysine demethylase 5B	protein-coding
10672	GNA13	G13	MIM:604406|HGNC:HGNC:4381|Ensembl:ENSG00000120063|Vega:OTTHUMG00000179316	17q24.1	G protein subunit alpha 13	protein-coding
10637	LEFTY1	LEFTB|LEFTYB	MIM:603037|HGNC:HGNC:6552|Ensembl:ENSG00000243709|Vega:OTTHUMG00000037443	1q42.12	left-right determination factor 1	protein-coding
10630	PDPN	AGGRUS|GP36|GP40|Gp38|HT1A-1|OTS8|PA2.26|T1A|T1A-2|T1A2|TI1A	MIM:608863|HGNC:HGNC:29602|Ensembl:ENSG00000162493|Vega:OTTHUMG00000007912	1p36.21	podoplanin	protein-coding
10563	CXCL13	ANGIE|ANGIE2|BCA-1|BCA1|BLC|BLR1L|SCYB13	MIM:605149|HGNC:HGNC:10639|Ensembl:ENSG00000156234|Vega:OTTHUMG00000130201	4q21.1	C-X-C motif chemokine ligand 13	protein-coding
10516	FBLN5	ADCL2|ARCL1A|ARMD3|DANCE|EVEC|FIBL-5|HNARMD|UP50	MIM:604580|HGNC:HGNC:3602|Ensembl:ENSG00000140092|Vega:OTTHUMG00000171122	14q32.12	fibulin 5	protein-coding
1048	CEACAM5	CD66e|CEA	MIM:114890|HGNC:HGNC:1817|Ensembl:ENSG00000105388|Vega:OTTHUMG00000151061	19q13.2	carcinoembryonic antigen related cell adhesion molecule 5	protein-coding
10468	FST	FS	MIM:136470|HGNC:HGNC:3971|Ensembl:ENSG00000134363|Vega:OTTHUMG00000131183	5q11.2	follistatin	protein-coding
10459	MAD2L2	FANCV|MAD2B|POLZ2|REV7	MIM:604094|HGNC:HGNC:6764|Ensembl:ENSG00000116670|Vega:OTTHUMG00000002231	1p36.22	mitotic arrest deficient 2 like 2	protein-coding
10454	TAB1	3'-Tab1|MAP3K7IP1	MIM:602615|HGNC:HGNC:18157|Ensembl:ENSG00000100324|Vega:OTTHUMG00000151102	22q13.1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1	protein-coding
10399	RACK1	GNB2L1|Gnb2-rs1|H12.3|HLC-7|PIG21	MIM:176981|HGNC:HGNC:4399|Ensembl:ENSG00000204628|Vega:OTTHUMG00000163380	5q35.3	receptor for activated C kinase 1	protein-coding
10298	PAK4	-	MIM:605451|HGNC:HGNC:16059|Ensembl:ENSG00000130669|Vega:OTTHUMG00000182800	19q13.2	p21 (RAC1) activated kinase 4	protein-coding
